value_set_name,code_system,logical_definition,code,code_description,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538799,Penile Cancer pT2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2-57-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538800,Medullary Thyroid Carcinoma pT1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b-74-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538802,Subglottic Cancer pT4a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4a-13.3-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538803,Breast Cancer pT1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b-48-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538805,Gallbladder Cancer pT2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2a-24-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538807,Pheochromocytoma and Paraganglioma pT2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2-77-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538811,Pancreatic Neuroendocrine Tumor pT2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2-34-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538812,Prostate Cancer cT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cT1-58-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538815,Glottic Cancer pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-13.2-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538816,Nasopharyngeal Cancer pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-9-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538817,Maxillary Sinus Cancer pTis TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTis-12.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538819,Colorectal Neuroendocrine Tumor pT1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b-33-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538821,Soft Tissue Sarcoma of the Retroperitoneum pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-44-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538823,"Papillary, Follicular, Hurthle Cell, Poorly Differentiated, and Anaplastic Thyroid Carcinoma pT3 TNM Finding by AJCC/UICC 8th edition",Measurement,NCIt,AJCC Category,S,pT3-73-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538825,Merkel Cell Carcinoma cT3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cT3-46-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538827,"Papillary, Follicular, Hurthle Cell, Poorly Differentiated, and Anaplastic Thyroid Carcinoma pT4b TNM Finding by AJCC/UICC 8th edition",Measurement,NCIt,AJCC Category,S,pT4b-73-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538828,Intrahepatic Bile Duct Cancer pT1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b-23-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538829,HPV-Mediated (p16-Positive) Oropharyngeal Cancer pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-10-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538831,Colorectal Neuroendocrine Tumor pT1a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1a-33-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538835,Prostatic Urethra Cancer pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-63.3-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538838,Anal Cancer pT2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2-21-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538839,Merkel Cell Carcinoma cTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cTX-46-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538841,Conjunctival Melanoma pT1a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1a-66-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538844,Choroidal and Ciliary Body Melanoma pT1d TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1d-67.2-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538845,Appendix Neuroendocrine Tumor pT0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT0-32-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538846,Jejunum and Ileum Neuroendocrine Tumor pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-31-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538848,Kidney Cancer pT3c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3c-60-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538849,Pelvis Cancer pT0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT0-38.3-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538851,Penile Cancer pT1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b-57-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538853,Maxillary Sinus Cancer pT4a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4a-12.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538855,Prostate Cancer cT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cT4-58-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538856,Distal Bile Duct Cancer pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-26-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538858,Male Penile Urethra and Female Urethra Cancer pT3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3-63.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538861,Exocrine Pancreatic Cancer pT1c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1c-28-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538864,Testicular Cancer pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-59-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538867,Retinoblastoma pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-68-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538868,Medullary Thyroid Carcinoma pT1a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1a-74-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538870,Retinoblastoma cT4a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cT4a-68-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538872,Nasopharyngeal Cancer pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-9-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538873,Conjunctival Carcinoma pT4b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4b-65-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538874,Distal Bile Duct Cancer pTis TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTis-26-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538877,Lacrimal Gland Carcinoma pT1a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1a-69-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538879,Gastric Cancer pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-17-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538880,Bladder Cancer pTa TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTa-62-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538885,"Appendicular Skeleton, Trunk, Skull, and Facial Bones Cancer pT1 TNM Finding by AJCC/UICC 8th edition",Measurement,NCIt,AJCC Category,S,pT1-38.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538886,Glottic Cancer pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-13.2-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538887,Ampulla of Vater Cancer pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-27-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538889,Thymic Tumor pT1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b-35-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538891,Lacrimal Gland Carcinoma pT3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3-69-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538893,"Ovarian, Fallopian Tube, and Primary Peritoneal Carcinoma pT1c1 TNM Finding by AJCC/UICC 8th edition",Measurement,NCIt,AJCC Category,S,pT1c1-55-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538894,Oropharyngeal (p16-Negative) Cancer pT3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3-11.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538897,Colorectal Neuroendocrine Tumor pT3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3-33-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538898,Subglottic Cancer pT4b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4b-13.3-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538900,Orbital Sarcoma pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-70-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538901,Duodenum and Ampulla of Vater Neuroendocrine Tumor pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-30-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538903,Perihilar Bile Duct Cancer pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-25-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538904,Major Salivary Gland Cancer pT4b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4b-8-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538905,Lacrimal Gland Carcinoma pT2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2a-69-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538906,Jejunum and Ileum Neuroendocrine Tumor pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-31-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538912,Hypopharyngeal Cancer pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-11.2-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538913,Retinoblastoma pT2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2a-68-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538917,Colorectal Neuroendocrine Tumor pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-33-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538918,Cervical Cancer pT1a2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1a2-52-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538923,Gallbladder Cancer pT2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2-24-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538924,Appendix Neuroendocrine Tumor pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-32-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538926,Kidney Cancer pT0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT0-60-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538932,Uterine Corpus Adenosarcoma pT3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3b-54.2-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538933,Breast Cancer pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-48-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538935,Subglottic Cancer pT3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3-13.3-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538937,Soft Tissue Sarcoma of the Retroperitoneum pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-44-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538938,Soft Tissue Sarcoma of the Trunk and Extremities pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-41-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538940,Maxillary Sinus Cancer pT3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3-12.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538941,Breast Cancer pT1mi TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1mi-48-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538945,"Appendicular Skeleton, Trunk, Skull, and Facial Bones Cancer pT2 TNM Finding by AJCC/UICC 8th edition",Measurement,NCIt,AJCC Category,S,pT2-38.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538947,Conjunctival Melanoma cT3a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cT3a-66-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538948,Ampulla of Vater Cancer pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-27-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538949,Uterine Corpus Adenosarcoma pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-54.2-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538950,Cervical Cancer pT1b2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b2-52-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538951,Cervical Cancer pT1a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1a-52-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538960,Ampulla of Vater Cancer pT0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT0-27-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538964,Prostate Cancer pT3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3b-58-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538967,Uterine Corpus Adenosarcoma pT2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2a-54.2-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538969,Iris Melanoma pT1c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1c-67.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538971,Lacrimal Gland Carcinoma pT1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b-69-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538972,Gastrointestinal Stromal Tumor pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-43-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538975,Kidney Cancer pT3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3b-60-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538977,Choroidal and Ciliary Body Melanoma pT2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2-67.2-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538978,Renal Pelvis and Ureter Cancer pT2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2-61-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538979,Gastrointestinal Stromal Tumor pT1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1-43-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538980,Uterine Corpus Leiomyosarcoma and Endometrial Stromal Sarcoma pT2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT2a-54.1-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538981,Uterine Corpus Carcinoma and Carcinosarcoma pTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pTX-53-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538982,Gastric Cancer pT0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT0-17-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538983,Duodenum and Ampulla of Vater Neuroendocrine Tumor pT3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT3-30-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538985,Prostate Cancer cTX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cTX-58-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538986,Gastrointestinal Stromal Tumor pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-43-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538989,Kidney Cancer pT1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT1b-60-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538991,Cutaneous Melanoma pT4 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4-47-8,2018-01-01,2099-12-31,NA
TNMPrimaryTumorCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538992,Esophagus and Esophagogastric Junction Cancer pT4b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pT4b-16-8,2018-01-01,2099-12-31,NA
