value_set_name,code_system,logical_definition,code,code_description,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
NA,NA,NA,NA,NA,9328,inch of water column,Unit,UCUM,Unit,S,[in_i'H2O],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9329,inch of mercury column,Unit,UCUM,Unit,S,[in_i'Hg],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9330,inch (US),Unit,UCUM,Unit,S,[in_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9332,international unit per deciliter,Unit,UCUM,Unit,S,[iU]/dL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9333,international unit per gram,Unit,UCUM,Unit,S,[iU]/g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9334,international unit per gram of hemoglobin,Unit,UCUM,Unit,S,[iU]/g{HBG},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9335,international unit per kilogram,Unit,UCUM,Unit,S,[iU]/kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9338,Boltzmann constant,Unit,UCUM,Unit,S,[k],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9339,King-Armstrong unit,Unit,UCUM,Unit,S,[ka'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9340,knot (British),Unit,UCUM,Unit,S,[kn_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9341,knot (international),Unit,UCUM,Unit,S,[kn_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9342,Kunkel unit,Unit,UCUM,Unit,S,[knk'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9343,pound (apothecary),Unit,UCUM,Unit,S,[lb_ap],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9345,pound (troy system),Unit,UCUM,Unit,S,[lb_tr],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9346,pound force (avoirdupois),Unit,UCUM,Unit,S,[lbf_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9347,long hundredweight,Unit,UCUM,Unit,S,[lcwt_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9348,log10 unit per milliliter,Unit,UCUM,Unit,S,lg([U])/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9349,ligne french line,Unit,UCUM,Unit,S,[ligne],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9350,link for Gunter's chain (British),Unit,UCUM,Unit,S,[lk_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9351,link for Gunter's chain (US),Unit,UCUM,Unit,S,[lk_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9352,line,Unit,UCUM,Unit,S,[lne],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9354,long ton (British),Unit,UCUM,Unit,S,[lton_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9355,light-year,Unit,UCUM,Unit,S,[ly],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9356,electron mass,Unit,UCUM,Unit,S,[m_e],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9357,proton mass,Unit,UCUM,Unit,S,[m_p],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9358,mac lagan unit,Unit,UCUM,Unit,S,[mclg'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9359,mesh,Unit,UCUM,Unit,S,[mesh_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9360,metabolic equivalent,Unit,UCUM,Unit,S,[MET],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9361,mile (British),Unit,UCUM,Unit,S,[mi_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9362,statute mile,Unit,UCUM,Unit,S,[mi_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9363,mile (US),Unit,UCUM,Unit,S,[mi_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9364,mil (international),Unit,UCUM,Unit,S,[mil_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9365,mil (US),Unit,UCUM,Unit,S,[mil_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9366,minim (British),Unit,UCUM,Unit,S,[min_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9367,minim (US),Unit,UCUM,Unit,S,[min_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9369,permeability of vacuum,Unit,UCUM,Unit,S,[mu_0],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9370,nautical mile (British),Unit,UCUM,Unit,S,[nmi_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9371,nautical mile (international),Unit,UCUM,Unit,S,[nmi_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9372,ounce (apothecary),Unit,UCUM,Unit,S,[oz_ap],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9373,ounce (avoirdupois),Unit,UCUM,Unit,S,[oz_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9374,ounce (troy system),Unit,UCUM,Unit,S,[oz_tr],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9375,pace,Unit,UCUM,Unit,S,[pc_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9376,pica,Unit,UCUM,Unit,S,[pca],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9377,printer's pica,Unit,UCUM,Unit,S,[pca_pr],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9378,prism diopter,Unit,UCUM,Unit,S,[p'diop],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9379,plaque forming unit,Unit,UCUM,Unit,S,[PFU],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9380,the number pi,Unit,UCUM,Unit,S,[pi],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9381,pied french foot,Unit,UCUM,Unit,S,[pied],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9382,peck (British),Unit,UCUM,Unit,S,[pk_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9383,peck (US),Unit,UCUM,Unit,S,[pk_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9384,point,Unit,UCUM,Unit,S,[pnt],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9385,printer's point,Unit,UCUM,Unit,S,[pnt_pr],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9386,pouce french inch,Unit,UCUM,Unit,S,[pouce],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9387,parts per million,Unit,UCUM,Unit,S,[ppm],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9388,peripheral vascular resistance unit,Unit,UCUM,Unit,S,[PRU],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9389,pound per sqare inch,Unit,UCUM,Unit,S,[psi],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9390,pint (British),Unit,UCUM,Unit,S,[pt_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9391,pint (US),Unit,UCUM,Unit,S,[pt_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9392,pennyweight,Unit,UCUM,Unit,S,[pwt_tr],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9393,quart (British),Unit,UCUM,Unit,S,[qt_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9394,quart (US),Unit,UCUM,Unit,S,[qt_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9395,Ramden's chain,Unit,UCUM,Unit,S,[rch_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9396,rod (British),Unit,UCUM,Unit,S,[rd_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9397,rod (US),Unit,UCUM,Unit,S,[rd_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9398,link for Ramden's chain,Unit,UCUM,Unit,S,[rlk_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9399,Svedberg unit,Unit,UCUM,Unit,S,[S],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9400,scruple,Unit,UCUM,Unit,S,[sc_ap],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9401,section,Unit,UCUM,Unit,S,[sct],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9402,hundredweight (US),Unit,UCUM,Unit,S,[scwt_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9403,square foot,Unit,UCUM,Unit,S,[sft_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9404,square inch,Unit,UCUM,Unit,S,[sin_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9405,Somogyi unit,Unit,UCUM,Unit,S,[smgy'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9406,square mile,Unit,UCUM,Unit,S,[smi_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9407,smoot,Unit,UCUM,Unit,S,[smoot],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9408,square rod,Unit,UCUM,Unit,S,[srd_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9409,short ton (US),Unit,UCUM,Unit,S,[ston_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9410,stone,Unit,UCUM,Unit,S,[stone_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9411,square yard,Unit,UCUM,Unit,S,[syd_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9412,tablespoon,Unit,UCUM,Unit,S,[tbs_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9413,tuberculin unit,Unit,UCUM,Unit,S,[tb'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9414,50% tissue culture infectious dose,Unit,UCUM,Unit,S,[tcid_50],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9415,Todd unit,Unit,UCUM,Unit,S,[todd'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9416,teaspoon,Unit,UCUM,Unit,S,[tsp_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9417,township,Unit,UCUM,Unit,S,[twp],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9418,US pharmacopeia unit,Unit,UCUM,Unit,S,[USP'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9419,yard (British),Unit,UCUM,Unit,S,[yd_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9420,yard (international),Unit,UCUM,Unit,S,[yd_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9421,yard (US),Unit,UCUM,Unit,S,[yd_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9422,AHG-equivalent per milliliter,Unit,UCUM,Unit,S,{AHG}eq/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9423,colony forming unit per milliliter,Unit,UCUM,Unit,S,[CFU]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9424,complement Ch50 unit per milliliter,Unit,UCUM,Unit,S,[CH50'U]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9425,Ehrlich unit per 100 gram,Unit,UCUM,Unit,S,[EU]/100.g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9426,ELISA unit per milliliter,Unit,UCUM,Unit,S,[ELU]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9427,red blood cell count [number],Unit,UCUM,Unit,NA,{rbc},1970-01-01,2014-01-03,D
NA,NA,NA,NA,NA,9428,red blood cells per microliter,Unit,UCUM,Unit,S,{RBC}/uL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9429,Relative Percent [General Fraction Unit],Unit,UCUM,Unit,NA,{Relative}%,1970-01-01,2014-01-03,D
NA,NA,NA,NA,NA,9430,spermatozoa per milliliter,Unit,UCUM,Unit,S,{sperm}/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9431,tablet,Unit,UCUM,Unit,S,{tbl},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9433,number ten,Unit,UCUM,Unit,S,10*,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9434,thousand red blood cells,Unit,UCUM,Unit,S,10*3.{RBC},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9435,thousand per liter,Unit,UCUM,Unit,S,10*3/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9436,thousand per milliliter,Unit,UCUM,Unit,S,10*3/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9437,thousand copies per milliliter,Unit,UCUM,Unit,S,10*3.{copies}/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9438,hundred thousand,Unit,UCUM,Unit,S,10*5,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9439,mega-international unit,Unit,UCUM,Unit,NA,10*6.[iU],1970-01-01,2016-03-11,D
NA,NA,NA,NA,NA,9440,megaequivalent per milliliter,Unit,UCUM,Unit,S,10*6.eq/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9441,million per specimen,Unit,UCUM,Unit,S,10*6/{spec},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9442,million per liter,Unit,UCUM,Unit,S,10*6/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9443,hundred million,Unit,UCUM,Unit,S,10*8,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9444,billion per liter,Unit,UCUM,Unit,S,10*9/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9445,billion per milliliter,Unit,UCUM,Unit,S,10*9/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9446,billion per microliter,Unit,UCUM,Unit,S,10*9/uL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9447,the number ten,Unit,UCUM,Unit,S,10^,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9448,year,Unit,UCUM,Unit,S,a,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9449,mean gregorian year,Unit,UCUM,Unit,S,a_g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9450,mean julian year,Unit,UCUM,Unit,S,a_j,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9451,tropical year,Unit,UCUM,Unit,S,a_t,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9452,Angstrom,Unit,UCUM,Unit,S,Ang,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9453,are,Unit,UCUM,Unit,S,ar,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9454,standard atmosphere,Unit,UCUM,Unit,S,atm,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9455,technical atmosphere,Unit,UCUM,Unit,S,att,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9456,barn,Unit,UCUM,Unit,S,b,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9457,bel,Unit,UCUM,Unit,S,B,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9458,bel kilowatt,Unit,UCUM,Unit,S,B[kW],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9459,bel millivolt,Unit,UCUM,Unit,S,B[mV],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9460,bel sound pressure,Unit,UCUM,Unit,S,B[SPL],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9461,bel microvolt,Unit,UCUM,Unit,S,B[uV],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9462,bel volt,Unit,UCUM,Unit,S,B[V],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9463,bel watt,Unit,UCUM,Unit,S,B[W],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9464,bar,Unit,UCUM,Unit,S,bar,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9465,baud,Unit,UCUM,Unit,S,Bd,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9466,biot,Unit,UCUM,Unit,S,Bi,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9467,bit,Unit,UCUM,Unit,S,bit,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9468,bit [amount of information],Unit,UCUM,Unit,NA,bit_s,1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,9469,becquerel,Unit,UCUM,Unit,S,Bq,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9470,byte,Unit,UCUM,Unit,S,By,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9471,coulomb,Unit,UCUM,Unit,S,C,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9472,calorie,Unit,UCUM,Unit,S,cal,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9473,calorie at 15 degrees Celsius,Unit,UCUM,Unit,S,cal_[15],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9474,calorie at 20 degrees Celsius,Unit,UCUM,Unit,S,cal_[20],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9475,calorie (international table),Unit,UCUM,Unit,S,cal_IT,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9476,mean calorie,Unit,UCUM,Unit,S,cal_m,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9477,thermochemical calorie,Unit,UCUM,Unit,S,cal_th,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9478,candela,Unit,UCUM,Unit,S,cd,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9479,centigram,Unit,UCUM,Unit,S,cg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9480,curie,Unit,UCUM,Unit,S,Ci,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9481,circle,Unit,UCUM,Unit,S,circ,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9482,centiliter,Unit,UCUM,Unit,S,cL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9483,square centimeter,Unit,UCUM,Unit,S,cm2,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9484,degree,Unit,UCUM,Unit,S,deg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9485,decigram,Unit,UCUM,Unit,S,dg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9486,deciliter,Unit,UCUM,Unit,S,dL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9487,decimeter,Unit,UCUM,Unit,S,dm,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9488,dyne,Unit,UCUM,Unit,S,dyn,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9489,equivalent,Unit,UCUM,Unit,S,eq,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9490,equivalent per liter,Unit,UCUM,Unit,S,eq/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9491,equivalent per milliliter,Unit,UCUM,Unit,S,eq/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9492,equivalent per millimole,Unit,UCUM,Unit,S,eq/mmol,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9493,equivalent per micromole,Unit,UCUM,Unit,S,eq/umol,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9494,erg,Unit,UCUM,Unit,S,erg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9495,electronvolt,Unit,UCUM,Unit,S,eV,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9496,femtogram,Unit,UCUM,Unit,S,fg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9497,femtometer,Unit,UCUM,Unit,S,fm,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9498,femtomole,Unit,UCUM,Unit,S,fmol,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9499,femtomole per gram,Unit,UCUM,Unit,S,fmol/g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9500,femtomole per milligram,Unit,UCUM,Unit,S,fmol/mg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9501,femtomole per milliliter,Unit,UCUM,Unit,S,fmol/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9502,Gauss,Unit,UCUM,Unit,S,G,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9503,gram percent,Unit,UCUM,Unit,S,g%,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9504,gram-meter,Unit,UCUM,Unit,S,g.m,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9505,gram-meter per heart beat per square meter,Unit,UCUM,Unit,S,g.m/({hb}.m2),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9506,gram meter per heartbeat [proportional to ventricular stroke work],Unit,UCUM,Unit,NA,g.m/{H.B.},1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,9507,gram-meter per heart beat,Unit,UCUM,Unit,S,g.m/{hb},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9508,gram per 100 gram,Unit,UCUM,Unit,S,g/100.g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9509,gram per total weight,Unit,UCUM,Unit,S,g/{tot'wt},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9510,gram per gram,Unit,UCUM,Unit,S,g/g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9511,gram per gram of creatinine,Unit,UCUM,Unit,S,g/g{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9512,gram per kilogram,Unit,UCUM,Unit,S,g/kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9513,gram per square meter,Unit,UCUM,Unit,S,g/m2,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9514,gram per milliliter,Unit,UCUM,Unit,S,g/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9515,gallon (US),Unit,UCUM,Unit,S,[gal_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9516,gilbert,Unit,UCUM,Unit,S,Gb,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9517,gram-force,Unit,UCUM,Unit,S,gf,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9518,gon grade,Unit,UCUM,Unit,S,gon,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9519,gray,Unit,UCUM,Unit,S,Gy,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9520,hectoliter,Unit,UCUM,Unit,S,hL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9521,Hertz,Unit,UCUM,Unit,S,Hz,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9522,joule,Unit,UCUM,Unit,S,J,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9523,kelvin,Unit,UCUM,Unit,S,K,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9524,kelvin per watt,Unit,UCUM,Unit,S,K/W,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9525,kilo-international unit per milliliter,Unit,UCUM,Unit,S,10*3.[iU]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9526,katal,Unit,UCUM,Unit,S,kat,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9527,katal per kilogram,Unit,UCUM,Unit,S,kat/kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9528,kilocalories per ounce,Unit,UCUM,Unit,S,kcal/[oz_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9529,kilogram,Unit,UCUM,Unit,S,kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9530,kilogram per liter,Unit,UCUM,Unit,S,kg/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9531,kilogram per square meter,Unit,UCUM,Unit,S,kg/m2,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9532,kilogram per cubic meter,Unit,UCUM,Unit,S,kg/m3,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9533,kilogram per mole,Unit,UCUM,Unit,S,kg/mol,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9534,kilogram of wet tissue,Unit,UCUM,Unit,S,kg{wet'tis},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9535,kiloliter,Unit,UCUM,Unit,S,kL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9536,kilometer,Unit,UCUM,Unit,S,km,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9537,kilosecond,Unit,UCUM,Unit,S,ks,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9538,kilounit per gram,Unit,UCUM,Unit,S,10*3.[U]/g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9539,kayser,Unit,UCUM,Unit,S,Ky,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9540,liter [volume],Unit,UCUM,Unit,NA,l,1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,9541,liter-square second per second,Unit,UCUM,Unit,S,L.s2/s,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9542,liter per kilogram,Unit,UCUM,Unit,S,L/kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9543,lumen,Unit,UCUM,Unit,S,lm,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9544,lambert,Unit,UCUM,Unit,S,Lmb,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9545,lux,Unit,UCUM,Unit,S,lx,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9546,meter,Unit,UCUM,Unit,S,m,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9547,meter of water column,Unit,UCUM,Unit,S,m[H2O],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9548,meter of mercury column,Unit,UCUM,Unit,S,m[Hg],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9550,milli-international unit per milliliter,Unit,UCUM,Unit,S,10*-3.[iU]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9551,milliequivalent,Unit,UCUM,Unit,S,10*-3.eq,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9552,milliequivalent per specimen,Unit,UCUM,Unit,S,10*-3.eq/{spec},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9553,milliequivalent per deciliter,Unit,UCUM,Unit,S,10*-3.eq/dL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9554,milliequivalent per gram,Unit,UCUM,Unit,S,10*-3.eq/g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9555,milliequivalent per gram of creatinine,Unit,UCUM,Unit,S,10*-3.eq/g{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9556,milliequivalent per kilogram,Unit,UCUM,Unit,S,10*-3.eq/kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9557,milliequivalent per liter,Unit,UCUM,Unit,S,10*-3.eq/L,1970-01-01,2099-12-31,NA
